Rel Name,from.type,from.name,from.revision,to.type,to.name,to.revision,Override Settings,Create Trigger,Modify Trigger,Delete Trigger
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0023-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0033-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0024-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-TM-05-0025-2020,1,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0025-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0026-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0040-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0023-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0031-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-TM-05-0027-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0027-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0028-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0029-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0032-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0033-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-TM-24-0030-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-TM-05-0026-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0037-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0035-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0040-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0041-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0031-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0034-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0034-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0029-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0044-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0036-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-TM-05-0032-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0030-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0039-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0045-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0038-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0028-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0041-2020,0,,,,
Classified Item,Document Family,04-工作计划,B89C10760000B8E85E5CD8CF00007A07,Document,202003,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0033-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0043-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0036-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0037-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-TM-05-0034-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0042-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0035-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0038-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0033-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0043-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0042-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0037-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0046-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0050-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0035-2020,0,,,,
Classified Item,Document Family,2022B89C10760000C0885E59B22B00000202,B89C10760000C0885E59B22B00000202,ZTENEWTZD,P-13-0122-2022,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0050-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-TM-05-0036-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0048-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0049-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0048-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-TM-05-0038-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-TM-24-0047-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-TM-24-0051-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-TM-24-0052-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0047-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0536-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0515-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0495-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0525-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0531-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0505-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0506-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0526-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0496-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0529-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0510-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0533-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0541-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0527-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0502-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0504-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0500-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0001-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0539-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0547-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-06-0285-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0541-2019,1,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0553-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0018-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0548-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0011-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0006-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0015-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0003-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0540-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0538-2019,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0004-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0008-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0014-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0009-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0010-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0020-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0017-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0019-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0021-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0022-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0027-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0026-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0025-2020,1,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0025-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0028-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0034-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0031-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0029-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0038-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0032-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-06-0046-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0036-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0033-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0037-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0041-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0035-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-05-0030-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0040-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-06-0055-2020,0,,,,
Classified Item,Document Family,04-技术通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-05-0039-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0045-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-24-0039-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-24-0047-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-24-0001-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-24-0002-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0021-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0005-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0004-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0003-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0014-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0012-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-24-0010-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0013-2020,0,,,,
Classified Item,Document Family,01-通知,B89C10760000C0885E59B610000019A6,Document,【20XX】00X号,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0051-2020,0,,,,
Classified Item,Document Family,06-技术变更通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0056-2020,0,,,,
Classified Item,Document Family,新物料开发申请表,B89C10760000C0885E59B210000001B9,Document,DOC-0000407,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-05-0041-2020,0,,,,
Classified Item,Document Family,24-产品实施通知单,B89C1076000048F85B752065000014E1,Document,P-VD-24-0057-2020,0,,,,
Classified Item,Document Family,05-技术通知单,B89C1076000048F85B752065000014E1,Document,P-VD-06-0055-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0050-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0037-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0048-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-TM-24-0052-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0038-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0041-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0040-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0044-2020,0,,,,
Classified Item,Document Family,03-产品实施通知单,B89C1076000097EC5E58D2DF0001217C,Document,P-VD-24-0035-2020,0,,,,
